0.004 0.02 24.7896
0.004 0.0205 24.5639
0.004 0.021 24.3241
0.004 0.0215 24.0697
0.004 0.022 23.8
0.004 0.0225 23.5142
0.004 0.023 23.2115
0.004 0.0235 22.8913
0.004 0.024 22.5526
0.004 0.0245 22.1946
0.004 0.025 21.8163
0.004 0.0255 21.4167
0.004 0.026 20.995
0.004 0.0265 20.5501
0.004 0.027 20.081
0.004 0.0275 19.5866
0.004 0.028 19.0661
0.004 0.0285 18.5183
0.004 0.029 17.9424
0.004 0.0295 17.3375
0.004 0.03 16.703
0.004 0.0305 16.0382
0.004 0.031 15.3427
0.004 0.0315 14.6165
0.004 0.032 13.8595
0.004 0.0325 13.0723
0.004 0.033 12.2557
0.004 0.0335 11.4109
0.004 0.034 10.5395
0.004 0.0345 9.64349
0.004 0.035 8.72539
0.004 0.0355 7.78796
0.004 0.036 6.83433
0.004 0.0365 5.86783
0.004 0.037 4.892
0.004 0.0375 3.91045
0.004 0.038 2.92686
0.004 0.0385 1.94486
0.004 0.039 0.968069
0.004 0.0395 -8.59818e-16

0.0045 0 26.5139
0.0045 0.0005 26.5189
0.0045 0.001 26.534
0.0045 0.0015 26.5584
0.0045 0.002 26.5913
0.0045 0.0025 26.6314
0.0045 0.003 26.6772
0.0045 0.0035 26.7271
0.0045 0.004 26.7793
0.0045 0.0045 26.8321
0.0045 0.005 26.8839
0.0045 0.0055 26.9332
0.0045 0.006 26.9786
0.0045 0.0065 27.0189
0.0045 0.007 27.0532
0.0045 0.0075 27.0808
0.0045 0.008 27.101
0.0045 0.0085 27.1134
0.0045 0.009 27.1178
0.0045 0.0095 27.1139
0.0045 0.01 27.1016
0.0045 0.0105 27.0808
0.0045 0.011 27.0515
0.0045 0.0115 27.0137
0.0045 0.012 26.9674
0.0045 0.0125 26.9125
0.0045 0.013 26.8489
0.0045 0.0135 26.7766
0.0045 0.014 26.6956
0.0045 0.0145 26.6056
0.0045 0.015 26.5066
0.0045 0.0155 26.3983
